"","diffMeth.per.chr.chr","diffMeth.per.chr.number.of.hypermethylated","diffMeth.per.chr.percentage.of.hypermethylated","diffMeth.per.chr.number.of.hypomethylated","diffMeth.per.chr.percentage.of.hypomethylated","diffMeth.all.number.of.hypermethylated","diffMeth.all.percentage.of.hypermethylated","diffMeth.all.number.of.hypomethylated","diffMeth.all.percentage.of.hypomethylated"
"5369","scaffold37690",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5370","scaffold37698",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5371","scaffold377",9,0.161928751349406,0,0,409,0.00784909623126316,317,0.00608352935283722
"5372","scaffold37712",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5373","scaffold37718",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5374","scaffold37720",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5375","scaffold37722",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5376","scaffold37724",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5377","scaffold37730",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5378","scaffold37732",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5379","scaffold37738",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5380","scaffold37740",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5381","scaffold37746",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5382","scaffold37748",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5383","scaffold37756",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5384","scaffold37758",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5385","scaffold37760",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5386","scaffold37772",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5387","scaffold37788",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5388","scaffold37790",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5389","scaffold37794",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5390","scaffold378",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5391","scaffold37808",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5392","scaffold37816",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5393","scaffold37834",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5394","scaffold37838",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5395","scaffold37844",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5396","scaffold37850",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5397","scaffold37856",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5398","scaffold37858",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5399","scaffold37874",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5400","scaffold37876",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5401","scaffold37880",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5402","scaffold37884",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5403","scaffold37892",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5404","scaffold379",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5405","scaffold37900",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5406","scaffold37902",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5407","scaffold37906",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5408","scaffold37938",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5409","scaffold37944",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5410","scaffold37946",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5411","scaffold37966",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5412","scaffold37968",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5413","scaffold37972",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5414","scaffold37990",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5415","scaffold37992",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5416","scaffold38",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5417","scaffold380",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5418","scaffold38002",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5419","scaffold38006",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5420","scaffold38010",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5421","scaffold38020",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5422","scaffold38024",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5423","scaffold38026",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5424","scaffold38030",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5425","scaffold38034",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5426","scaffold38048",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5427","scaffold38054",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5428","scaffold38056",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5429","scaffold38058",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5430","scaffold38062",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5431","scaffold38066",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5432","scaffold38072",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5433","scaffold38078",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5434","scaffold38090",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5435","scaffold381",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5436","scaffold38108",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5437","scaffold38116",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5438","scaffold38122",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5439","scaffold38130",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5440","scaffold38136",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5441","scaffold38148",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5442","scaffold38152",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5443","scaffold38162",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5444","scaffold38166",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5445","scaffold38174",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5446","scaffold38184",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5447","scaffold38186",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5448","scaffold38190",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5449","scaffold38194",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5450","scaffold38196",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5451","scaffold382",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5452","scaffold38210",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5453","scaffold38216",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5454","scaffold38220",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5455","scaffold38222",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5456","scaffold38256",0,0,1,0.483091787439614,409,0.00784909623126316,317,0.00608352935283722
"5457","scaffold38264",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5458","scaffold38270",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5459","scaffold38272",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5460","scaffold38274",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5461","scaffold38276",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5462","scaffold38284",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5463","scaffold38290",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5464","scaffold38292",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5465","scaffold38298",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5466","scaffold383",2,0.0288766965059197,1,0.0144383482529599,409,0.00784909623126316,317,0.00608352935283722
"5467","scaffold38302",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5468","scaffold38306",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5469","scaffold38310",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5470","scaffold38348",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5471","scaffold38354",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5472","scaffold38360",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5473","scaffold38364",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5474","scaffold38366",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5475","scaffold38370",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5476","scaffold38372",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5477","scaffold38374",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5478","scaffold38376",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5479","scaffold38378",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5480","scaffold38382",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5481","scaffold384",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5482","scaffold38400",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5483","scaffold38414",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5484","scaffold38422",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5485","scaffold38438",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5486","scaffold38444",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5487","scaffold38448",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5488","scaffold38458",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5489","scaffold38464",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5490","scaffold38466",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5491","scaffold38468",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5492","scaffold38480",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5493","scaffold38492",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5494","scaffold38494",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5495","scaffold38498",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5496","scaffold385",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5497","scaffold38508",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5498","scaffold38510",1,0.142045454545455,0,0,409,0.00784909623126316,317,0.00608352935283722
"5499","scaffold38514",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5500","scaffold38524",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5501","scaffold38532",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5502","scaffold38546",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5503","scaffold38552",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5504","scaffold38558",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5505","scaffold38568",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5506","scaffold38576",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5507","scaffold38580",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5508","scaffold38596",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5509","scaffold386",1,0.0288933834151979,0,0,409,0.00784909623126316,317,0.00608352935283722
"5510","scaffold38608",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5511","scaffold38612",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5512","scaffold38626",0,0,2,0.25062656641604,409,0.00784909623126316,317,0.00608352935283722
"5513","scaffold38638",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5514","scaffold38650",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5515","scaffold38654",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5516","scaffold38672",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5517","scaffold38674",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5518","scaffold38678",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5519","scaffold38686",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5520","scaffold38688",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5521","scaffold387",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5522","scaffold38700",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5523","scaffold38704",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5524","scaffold38714",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5525","scaffold38736",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5526","scaffold38750",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5527","scaffold38752",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5528","scaffold38756",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5529","scaffold38764",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5530","scaffold38774",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5531","scaffold38780",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5532","scaffold38784",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5533","scaffold388",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5534","scaffold38804",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5535","scaffold38816",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5536","scaffold38818",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5537","scaffold38822",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5538","scaffold38824",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5539","scaffold38828",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5540","scaffold38848",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5541","scaffold38854",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5542","scaffold38856",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5543","scaffold38864",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5544","scaffold38876",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5545","scaffold38882",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5546","scaffold38884",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5547","scaffold38898",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5548","scaffold389",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5549","scaffold38900",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5550","scaffold38902",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5551","scaffold38904",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5552","scaffold38908",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5553","scaffold38912",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5554","scaffold38916",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5555","scaffold38920",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5556","scaffold38922",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5557","scaffold38934",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5558","scaffold38944",0,0,2,0.351493848857645,409,0.00784909623126316,317,0.00608352935283722
"5559","scaffold38952",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5560","scaffold38966",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5561","scaffold38974",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5562","scaffold38976",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5563","scaffold38978",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5564","scaffold38980",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5565","scaffold38984",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5566","scaffold38990",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5567","scaffold38996",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5568","scaffold39",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"5569","scaffold390",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5570","scaffold39000",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5571","scaffold39008",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5572","scaffold39014",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5573","scaffold39028",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5574","scaffold39030",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5575","scaffold39040",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5576","scaffold39050",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5577","scaffold39064",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5578","scaffold39066",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5579","scaffold39068",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5580","scaffold39074",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5581","scaffold39078",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5582","scaffold39080",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5583","scaffold39088",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5584","scaffold39096",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5585","scaffold391",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5586","scaffold39120",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5587","scaffold39122",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5588","scaffold39126",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5589","scaffold39134",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5590","scaffold39142",3,0.334448160535117,0,0,409,0.00784909623126316,317,0.00608352935283722
"5591","scaffold39144",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5592","scaffold39156",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5593","scaffold39158",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5594","scaffold39174",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5595","scaffold39176",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5596","scaffold39180",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5597","scaffold39184",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5598","scaffold39196",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5599","scaffold39198",1,0.093984962406015,0,0,409,0.00784909623126316,317,0.00608352935283722
"5600","scaffold392",1,0.0116522955022139,0,0,409,0.00784909623126316,317,0.00608352935283722
"5601","scaffold39202",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5602","scaffold39212",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5603","scaffold39214",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5604","scaffold39220",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5605","scaffold39222",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5606","scaffold39240",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5607","scaffold39244",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5608","scaffold39258",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5609","scaffold39262",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5610","scaffold39268",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5611","scaffold39272",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5612","scaffold39274",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5613","scaffold39292",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5614","scaffold393",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5615","scaffold39316",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5616","scaffold39320",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5617","scaffold39326",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5618","scaffold39334",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5619","scaffold39346",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5620","scaffold39352",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5621","scaffold39358",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5622","scaffold39364",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5623","scaffold39366",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5624","scaffold39368",1,0.326797385620915,0,0,409,0.00784909623126316,317,0.00608352935283722
"5625","scaffold39380",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5626","scaffold39384",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5627","scaffold39390",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5628","scaffold39394",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5629","scaffold394",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5630","scaffold39410",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5631","scaffold39412",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5632","scaffold39424",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5633","scaffold39464",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5634","scaffold39470",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5635","scaffold39472",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5636","scaffold39476",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5637","scaffold39482",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5638","scaffold39488",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5639","scaffold395",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5640","scaffold39500",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5641","scaffold39508",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5642","scaffold39514",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5643","scaffold39522",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5644","scaffold39524",1,0.136986301369863,0,0,409,0.00784909623126316,317,0.00608352935283722
"5645","scaffold39526",1,0.208333333333333,0,0,409,0.00784909623126316,317,0.00608352935283722
"5646","scaffold39536",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5647","scaffold39570",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5648","scaffold39572",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5649","scaffold39574",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5650","scaffold39580",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5651","scaffold39582",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5652","scaffold39592",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5653","scaffold39594",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5654","scaffold39598",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5655","scaffold396",1,0.018796992481203,0,0,409,0.00784909623126316,317,0.00608352935283722
"5656","scaffold39600",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5657","scaffold39620",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5658","scaffold39624",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5659","scaffold39634",1,0.0989119683481701,0,0,409,0.00784909623126316,317,0.00608352935283722
"5660","scaffold39640",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5661","scaffold39642",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5662","scaffold39652",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5663","scaffold39688",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5664","scaffold39694",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5665","scaffold39696",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5666","scaffold397",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5667","scaffold39712",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5668","scaffold39716",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5669","scaffold39720",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5670","scaffold39724",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5671","scaffold39730",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5672","scaffold39732",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5673","scaffold39740",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5674","scaffold39744",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5675","scaffold39754",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5676","scaffold39758",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5677","scaffold39778",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5678","scaffold39790",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5679","scaffold398",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5680","scaffold39800",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5681","scaffold39804",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5682","scaffold39858",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5683","scaffold39878",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5684","scaffold39880",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5685","scaffold39884",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5686","scaffold39894",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5687","scaffold399",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5688","scaffold39900",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5689","scaffold39946",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5690","scaffold39958",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5691","scaffold39960",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5692","scaffold39966",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5693","scaffold39972",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5694","scaffold39974",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5695","scaffold39976",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5696","scaffold39984",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5697","scaffold39986",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5698","scaffold39990",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5699","scaffold39998",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5700","scaffold4",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5701","scaffold40",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5702","scaffold400",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"5703","scaffold40002",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
